category_name,property_type,building_size,land_size,preferred_size,listing_agency,price,location_number,address,address_1,city,state,zip_code,phone,product_depth,bedroom_count,bathroom_count,parking_count,RunDate
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,@realty - National Head Office Australia,430000.0,139128159,"3/11 Houston Street, Larrakeyah, NT 0820",3/11 Houston Street,Larrakeyah,NT,820,1300 299 377,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,235.0,,235.0,Knight Frank (NT) - Darwin,980000.0,139128107,"326/130 Esplanade, Darwin City, NT 0800",326/130 Esplanade,Darwin City,NT,800,08 8982 2500,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,241.0,,First National Real Estate O'Donoghues - Darwin,1050000.0,139127399,"221/130 Esplanade, Darwin City, NT 0800",221/130 Esplanade,Darwin City,NT,800,08 8942 8942,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,300.0,300.0,Elders Real Estate - Darwin,,139125531,"1/11 Airlie Circuit, Brinkin, NT 0810",1/11 Airlie Circuit,Brinkin,NT,810,08 8946 0500,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Elders Real Estate - Darwin,,139124839,"4/12 Fitzmaurice Drive, Leanyer, NT 0812",4/12 Fitzmaurice Drive,Leanyer,NT,812,08 8946 0500,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,750.0,750.0,United Realty NT - Parap,540000.0,139123895,"39 Annaburroo Cr, Tiwi, NT 0810",39 Annaburroo Cr,Tiwi,NT,810,08 8981 2666,premiere,3.0,1.0,5.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,@realty - National Head Office Australia,450000.0,139122827,"1/13 Somerville Gardens, Parap, NT 0820",1/13 Somerville Gardens,Parap,NT,820,1300 299 377,standard,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,,139120531,"1 Mistletoe Circuit, Karama, NT 0812",1 Mistletoe Circuit,Karama,NT,812,08 8943 3000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,497.0,497.0,Elders Real Estate - Darwin,830000.0,139118895,"2/6 Pope Place, Bayview, NT 0820",2/6 Pope Place,Bayview,NT,820,08 8946 0500,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,412.0,412.0,Ray White - NIGHTCLIFF,,139118303,"7 Kangaroo Street, Zuccoli, NT 0832",7 Kangaroo Street,Zuccoli,NT,832,08 8982 2403,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Real Estate Central - DARWIN CITY,375000.0,139117763,"5/5 Manila Place, Woolner, NT 0820",5/5 Manila Place,Woolner,NT,820,08 8943 3000,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,690.0,690.0,Raine & Horne - Darwin,,139117743,"3 Uluru Way, Gunn, NT 0832",3 Uluru Way,Gunn,NT,832,08 8941 8941,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,820.0,820.0,Call2View Real Estate - Palmerston,515000.0,139112599,"64 Forrest Parade, Bakewell, NT 0832",64 Forrest Parade,Bakewell,NT,832,08 8932 8858,premiere,3.0,2.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,181.0,,Pacific Property Darwin,,139110247,"1/2 Lindsay Street, Darwin City, NT 0800",1/2 Lindsay Street,Darwin City,NT,800,0433038633,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,275.0,275.0,Knight Frank (NT) - Darwin,665000.0,139108915,"8/41 Bermingham Crescent, Bayview, NT 0820",8/41 Bermingham Crescent,Bayview,NT,820,08 8982 2500,premiere,3.0,3.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,For Sale By Owner                                                                                   ,345000.0,139107851,"11/31 Mannikan Court, Bakewell, NT 0832",11/31 Mannikan Court,Bakewell,NT,832,1300 114 970,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Active Realty - NT,505000.0,139107647,"5 Mills street, Millner, NT 0810",5 Mills street,Millner,NT,810,08 8985 19 28,premiere,3.0,1.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,,,Real Estate NT by George Pikos - FANNIE BAY,525000.0,139106207,"1/284 Casuarina Dve, Rapid Creek, NT 0810",1/284 Casuarina Dve,Rapid Creek,NT,810,08 8941 9959,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,,139101335,"11 Leung Court, Millner, NT 0810",11 Leung Court,Millner,NT,810,08 8943 3000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,1550.0,1550.0,No Agent Property - BRIGHTON EAST,670000.0,139099343,"4 Fellows Road, Howard Springs, NT 0835",4 Fellows Road,Howard Springs,NT,835,1300 850 855,standard,3.0,2.0,6.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,145.0,2.0,2.0,Call2View Real Estate - Palmerston,625000.0,139098555,"85 Forest Drive, Humpty Doo, NT 0836",85 Forest Drive,Humpty Doo,NT,836,08 8932 8858,premiere,3.0,1.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,81.0,81.0,81.0,Ray White City (NT) -    ,450000.0,139095611,"6607/7 Anchorage Court, Darwin City, NT 0800",6607/7 Anchorage Court,Darwin City,NT,800,08 8943 3500,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,590000.0,139093467,"198 Farrar Boulevard, Johnston, NT 0832",198 Farrar Boulevard,Johnston,NT,832,08 8943 3000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Real Estate Central - DARWIN CITY,749000.0,139091675,"17/9 Esplanade, Darwin City, NT 0800",17/9 Esplanade,Darwin City,NT,800,08 8943 3000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Real Estate Central - DARWIN CITY,,139091467,"13/13 May Street, Ludmilla, NT 0820",13/13 May Street,Ludmilla,NT,820,08 8943 3000,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,PRD Darwin - DARWIN City,259000.0,139090307,"37/48 Sabine Road, Millner, NT 0810",37/48 Sabine Road,Millner,NT,810,0421073034,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,194.0,194.0,United Realty NT - Parap,225000.0,139090159,"21/79 Forrest Pde, Bakewell, NT 0832",21/79 Forrest Pde,Bakewell,NT,832,08 8981 2666,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,167.0,797.0,797.0,Piening Property Sales - COOLALINGA,548000.0,139089939,"66 Noltenius Circuit, Gray, NT 0830",66 Noltenius Circuit,Gray,NT,830,0429826650,premiere,3.0,1.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Freedom Property - Australia,399000.0,139088251,"56 Melastoma Drive, Moulden, NT 0830",56 Melastoma Drive,Moulden,NT,830,07 3999 8324,premiere,3.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,199.0,,199.0,Elders Real Estate - Palmerston,445000.0,139087483,"2/35 Ellengowan Drive, Brinkin, NT 0810",2/35 Ellengowan Drive,Brinkin,NT,810,08 8931 5000,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Cate Killiner Real Estate - Woolner,515000.0,139087215,"34 Canonbury Circuit, Driver, NT 0830",34 Canonbury Circuit,Driver,NT,830,08 8942 2283,standard,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,,,Cate Killiner Real Estate - Woolner,349000.0,139086503,"2/73  Woodroffe Avenue, Woodroffe, NT 0830",2/73  Woodroffe Avenue,Woodroffe,NT,830,08 8942 2283,standard,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,296.0,296.0,Elders Real Estate - Palmerston,420000.0,139086067,"2/9 Firefly Court, Bakewell, NT 0832",2/9 Firefly Court,Bakewell,NT,832,08 8931 5000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,2.0,2.0,Elaine Mills Property Management - COOLALINGA,950000.0,139085899,"25 Ormskirk Rd, Herbert, NT 0836",25 Ormskirk Rd,Herbert,NT,836,08 8983 1800,premiere,5.0,3.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,,139082083,"8 Milula Street, Lyons, NT 0810",8 Milula Street,Lyons,NT,810,08 8943 3000,premiere,5.0,2.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,354.0,354.0,Elders Real Estate - Palmerston,646000.0,139080835,"2/26 Demda Circuit, Lyons, NT 0810",2/26 Demda Circuit,Lyons,NT,810,08 8931 5000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,160.0,735.0,735.0,Ray White Bayside - FANNIE BAY,485000.0,139079559,"260 Forrest Parade, Bellamack, NT 0832",260 Forrest Parade,Bellamack,NT,832,08 8986 7131,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,210.0,404.0,210.0,Kassiou Constructions - HOWARD SPRINGS,510000.0,136150414,"1 and 2/3 Deane Crescent, Rosebery, NT 0832",1 and 2/3 Deane Crescent,Rosebery,NT,832,08 89834326,feature,3.0,2.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,,,Real Estate Central Projects - Darwin,220000.0,203294683,"81 Boulter Road, Berrimah, NT 0828",81 Boulter Road,Berrimah,NT,828,08 8943 3000,premiere,,,,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Habitat Real Estate - THE GARDENS,390000.0,139073299,"3/5 Omeo Street, Brinkin, NT 0810",3/5 Omeo Street,Brinkin,NT,810,08 8981 0080,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,238.0,,All About Real Estate NT - DARWIN CITY,,139072451,"103/130 Esplanade, Darwin City, NT 0800",103/130 Esplanade,Darwin City,NT,800,0438 404 848,premiere,3.0,3.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,798.0,798.0,Ray White - Darwin City,,139072391,"64 Alawa Crescent, Alawa, NT 0810",64 Alawa Crescent,Alawa,NT,810,08 8982 2400,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,,,iProperty NT - Darwin,559000.0,139071039,"1 & 2/11 Falco Court, Zuccoli, NT 0832",1 & 2/11 Falco Court,Zuccoli,NT,832,0404 877 261,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,505.0,505.0,Elders Real Estate - Palmerston,495000.0,139069475,"2/14 Hannibal Crescent, Gray, NT 0830",2/14 Hannibal Crescent,Gray,NT,830,08 8931 5000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,For Sale By Owner                                                                                   ,525000.0,139069311,"11 Brunei Street, Johnston, NT 0832",11 Brunei Street,Johnston,NT,832,1300 114 970,standard,2.0,1.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,8.09,8.09,Litchfield Realty - Humpty Doo,320000.0,203293867,"1005 Kentish Road, Berry Springs, NT 0838",1005 Kentish Road,Berry Springs,NT,838,08 8988 2343,premiere,,,,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,967.0,967.0,Milgate Real Estate - Cullen Bay,475000.0,139065727,"7 Lockwood Crt, Moulden, NT 0830",7 Lockwood Crt,Moulden,NT,830,0404 222 219,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,963.0,963.0,North Property NT - STUART PARK,,139063623,"77 Ryland Road, Rapid Creek, NT 0810",77 Ryland Road,Rapid Creek,NT,810,08 898 11088 ,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,332.0,332.0,Call2View Real Estate - Palmerston,555000.0,139061675,"2/11 Chipmunk Court, Zuccoli, NT 0832",2/11 Chipmunk Court,Zuccoli,NT,832,08 8932 8858,premiere,3.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,813.0,813.0,Call2View Real Estate - Palmerston,459000.0,139060231,"29 Maurice Terrace, Bakewell, NT 0832",29 Maurice Terrace,Bakewell,NT,832,08 8932 8858,premiere,3.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,,,,LJ Hooker Darwin -   ,,139060155,"1,2 & 3/17 Bowrey Crescent, Farrar, NT 0830","1,2 & 3/17 Bowrey Crescent",Farrar,NT,830,08 8924 0900,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,69.0,,69.0,Ray White - NIGHTCLIFF,279000.0,139058603,"19/55 Aralia Street, Nightcliff, NT 0810",19/55 Aralia Street,Nightcliff,NT,810,08 8982 2403,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,176.0,433.0,433.0,Elders Real Estate - Palmerston,,139058555,"11 Illamurta Circuit, Gunn, NT 0832",11 Illamurta Circuit,Gunn,NT,832,08 8931 5000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,155.0,636.0,636.0,Nick Mousellis Real Estate - Eview Group Member,530000.0,139052699,"4 Hang Gong Avenue, Driver, NT 0830",4 Hang Gong Avenue,Driver,NT,830,0411724000,premiere,5.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Real Estate NT by George Pikos - FANNIE BAY,289000.0,139050507,"302/6 Briggs St, Darwin City, NT 0800",302/6 Briggs St,Darwin City,NT,800,08 8941 9959,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Ray White - Darwin City,530000.0,139049887,"3 Henderson Court, Driver, NT 0830",3 Henderson Court,Driver,NT,830,08 8982 2400,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Ausway Group,490000.0,139047935,"14/130 Smith street, Darwin City, NT 0800",14/130 Smith street,Darwin City,NT,800,0451125286,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,,,Real Estate Central - DARWIN CITY,,139046487,"2/38 Philip Street, Fannie Bay, NT 0820",2/38 Philip Street,Fannie Bay,NT,820,08 8943 3000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,166.0,,Ray White Bayside - FANNIE BAY,449000.0,139045183,"2/9 Drysdale Street, Parap, NT 0820",2/9 Drysdale Street,Parap,NT,820,08 8986 7131,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,838.0,838.0,Sell My Property Now - Launceston,429000.0,139044887,"47 Schombacher Circuit, Moulden, NT 0830",47 Schombacher Circuit,Moulden,NT,830,1300547869,standard,3.0,1.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,800.0,800.0,Raine & Horne - Darwin,399000.0,139044255,"2 Invar Court, Woodroffe, NT 0830",2 Invar Court,Woodroffe,NT,830,08 8941 8941,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Real Estate NT by George Pikos - FANNIE BAY,389000.0,139043575,"1304/4 Kurringal Crt, Fannie Bay, NT 0820",1304/4 Kurringal Crt,Fannie Bay,NT,820,08 8941 9959,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,1200.0,1200.0,Litchfield Realty - Humpty Doo,575000.0,139043435,"7  Burnett Court, Driver, NT 0830",7  Burnett Court,Driver,NT,830,08 8988 2343,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,804.0,804.0,McGees Property - Darwin,589500.0,139040775,"6 Harcus Court, Malak, NT 0812",6 Harcus Court,Malak,NT,812,08 8941 1550,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,600000.0,139040747,"14 Savage Close, Farrar, NT 0830",14 Savage Close,Farrar,NT,830,08 8943 3000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,160.0,480.0,480.0,Approved Real Estate (NT) - PALMERSTON CITY,485000.0,139039151,"8 Carrara Court, Gunn, NT 0832",8 Carrara Court,Gunn,NT,832,08 8931 2005,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,2.02,2.02,Real Estate Central - DARWIN CITY,,139037939,"209 Bastin Road, Howard Springs, NT 0835",209 Bastin Road,Howard Springs,NT,835,08 8943 3000,premiere,4.0,2.0,5.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Real Estate Central - DARWIN CITY,,139036599,"5/44 Mclachlan Street, Darwin City, NT 0800",5/44 Mclachlan Street,Darwin City,NT,800,08 8943 3000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,153.0,,153.0,Colliers International - Darwin,,139035671,"12/288 Casuarina Drive, Rapid Creek, NT 0810",12/288 Casuarina Drive,Rapid Creek,NT,810,08 8997 0888,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,96.0,,96.0,Knight Frank (NT) - Darwin,,139035471,"15/68 Ryland Road, Millner, NT 0810",15/68 Ryland Road,Millner,NT,810,08 8982 2500,premiere,2.0,1.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,,2.0,2.0,LJ Hooker Darwin -   ,850000.0,139033627,"59 Williams Road, Girraween, NT 0836",59 Williams Road,Girraween,NT,836,08 8924 0900,premiere,6.0,2.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,476.0,476.0,Property Portfolio Sales - East Brisbane ,,139033483,,,Muirhead,NT,810,0423 814 812,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Real Estate Central - DARWIN CITY,,139033247,"10/260 Casuarina Drive, Nightcliff, NT 0810",10/260 Casuarina Drive,Nightcliff,NT,810,08 8943 3000,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,United Realty NT - Parap,165000.0,139029507,"36/91 Aralia St, Rapid Creek, NT 0810",36/91 Aralia St,Rapid Creek,NT,810,08 8981 2666,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,2023.0,2023.0,Acacia Realty - NOONAMAH,355000.0,139029483,"40 Aldridge Street, Berry Springs, NT 0838",40 Aldridge Street,Berry Springs,NT,838,0409 768 420,premiere,3.0,2.0,5.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,802.0,802.0,Kalo Real Estate - Darwin,399000.0,130030586,"19 Mahony Circuit, Driver, NT 0830",19 Mahony Circuit,Driver,NT,830,0889453340,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Habitat Real Estate - THE GARDENS,565000.0,139027019,"703/29 Daly Street, Darwin City, NT 0800",703/29 Daly Street,Darwin City,NT,800,08 8981 0080,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,94.0,280.0,94.0,Real Estate Central - DARWIN CITY,,139026431,"67/17 May Street, Ludmilla, NT 0820",67/17 May Street,Ludmilla,NT,820,08 8943 3000,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,118.0,118.0,Elders Real Estate - Darwin,330000.0,139025871,"2/38 George Crescent, Fannie Bay, NT 0820",2/38 George Crescent,Fannie Bay,NT,820,08 8946 0500,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,320.0,320.0,First National Real Estate O'Donoghues - Darwin,440000.0,139024863,"1/108 Forrest Parade, Rosebery, NT 0832",1/108 Forrest Parade,Rosebery,NT,832,08 8942 8942,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,229.0,815.0,815.0,Raine & Horne - Darwin,650000700000.0,139024635,"45 Damascene Crescent, Bellamack, NT 0832",45 Damascene Crescent,Bellamack,NT,832,08 8941 8941,premiere,5.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,130.0,,130.0,Call2View Real Estate - Palmerston,399000.0,139024171,"10/24 Harvey Street, Darwin City, NT 0800",10/24 Harvey Street,Darwin City,NT,800,08 8932 8858,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,144.0,,First National Real Estate O'Donoghues - Darwin,479000.0,139023943,"43/6 Marina Boulevard, Cullen Bay, NT 0820",43/6 Marina Boulevard,Cullen Bay,NT,820,08 8942 8942,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
